2020-05-15 14:36:10,675INFO    :操作成功，执行语句为SELECT version FROM sysconfig WHERE type = %s AND project= %s 参数值为:('WEB', 'GBSS')
2020-08-04 14:56:57,724INFO    :操作成功，执行语句为INSERT INTO subprocess_code(subprocess_code,resultid)VALUE(%s,%s)(16192, '99999999999')
2020-08-04 14:56:57,733INFO    :操作成功，执行语句为SELECT version FROM sysconfig WHERE type = %s AND project= %s 参数值为:('WEB', 'Datacenter')
2020-08-04 14:56:57,733INFO    :查询成功，结果为:v2020.0804.0028
2020-08-04 14:56:57,755INFO    :操作成功，执行语句为UPDATE sysconfig SET version = %s WHERE type = %s AND project= %s ('v2020.0804.0029', 'WEB', 'Datacenter')
2020-08-04 14:56:57,764INFO    :操作成功，执行语句为INSERT INTO test_task(version,jobid,project,type,exetype,state,start_time,end_time,resultcode)VALUE(%s,%s,%s,%s,%s,%s,%s,null,%s)('v2020.0804.0029', '1234567', 'Datacenter', 'Web', 'api', 'executing', '2020-08-04 14:56:57', '99999999999')
2020-08-04 14:57:17,940INFO    :操作成功，执行语句为SELECT VERSION FROM sysconfig WHERE  TYPE=%s AND project = %s 参数值为:('WEB', 'Datacenter')
2020-08-04 14:57:17,940INFO    :查询成功，结果为:v2020.0804.0029
2020-08-04 14:57:17,971INFO    :操作成功，执行语句为INSERT INTO pytest_ui_result(test_type,project,version,feature_name,testTitle,testTitlename,result,runtime,exceptionmessage,detailed_id)VALUE(%s,%s,%s,%s,%s,%s,%s,null,null,%s)('WEB', 'Datacenter', 'v2020.0804.0029', ['page_object/testcase/场景一/test_Scenario'], ['001_创建档案+创建目录+创建标签组信息+查看信息+编辑信息'], ['test_Scenario_Createarchives'], ['0'], 1596524237)
2020-08-04 14:57:18,018INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET runtime = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s and detailed_id =%s(['12.727050299999998'], ['test_Scenario_Createarchives'], 'v2020.0804.0029', ['page_object/testcase/场景一/test_Scenario'], 1596524237)
2020-08-04 14:57:18,029INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET exceptionmessage = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s and detailed_id =%s([' \'selenium.common.exceptions.ElementClickInterceptedException: Message: element click intercepted: Element <i data-v-fb84112a="" aria-label="图标: ellipsis" tabindex="-1" class="anticon anticon-ellipsis" style="color: rgb(24, 144, 255); font-weight: bolder; font-size: 20px; float: right; position: absolute; right: 40px;">...</i> is not clickable at point (620, 352). Other element would receive the click: <div class="ant-drawer-mask"></div>\\n  (Session info: chrome=83.0.4103.97)\')'], ['test_Scenario_Createarchives'], 'v2020.0804.0029', ['page_object/testcase/场景一/test_Scenario'], 1596524237)
2020-08-04 14:57:18,040INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET result_name = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s and detailed_id =%s('不通过', ['test_Scenario_Createarchives'], 'v2020.0804.0029', ['page_object/testcase/场景一/test_Scenario'], 1596524237)
2020-08-04 14:57:18,065INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET result_color = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s and detailed_id =%s('style=background-color:red', ['test_Scenario_Createarchives'], 'v2020.0804.0029', ['page_object/testcase/场景一/test_Scenario'], 1596524237)
2020-08-04 14:57:18,593INFO    :操作成功，执行语句为UPDATE test_task SET state = 'done' WHERE version = %s AND project=%s('v2020.0804.0029', 'Datacenter')
2020-08-04 14:57:18,621INFO    :操作成功，执行语句为UPDATE test_task SET end_time = %s WHERE version = %s AND project=%s('2020-08-04 14:57:18', 'v2020.0804.0029', 'Datacenter')
2020-08-04 14:57:18,653INFO    :操作成功，执行语句为UPDATE test_task SET reporturl = %s WHERE jobid=%s and resultcode=%s('http://172.21.29.155:8080/allure/99999999999', '1234567', '99999999999')
2020-08-04 14:57:18,663INFO    :操作成功，执行语句为SELECT COUNT(*) FROM pytest_ui_result WHERE VERSION = %s 参数值为:v2020.0804.0029
2020-08-04 14:57:18,663INFO    :查询成功，结果为:1
2020-08-04 14:57:18,685INFO    :操作成功，执行语句为SELECT COUNT(*) FROM pytest_ui_result WHERE VERSION = %s and result = '1' 参数值为:v2020.0804.0029
2020-08-04 14:57:18,686INFO    :查询成功，结果为:0
2020-08-04 14:57:18,696INFO    :操作成功，执行语句为SELECT COUNT(*) FROM pytest_ui_result WHERE VERSION = %s and result = '0' 参数值为:v2020.0804.0029
2020-08-04 14:57:18,697INFO    :查询成功，结果为:1
2020-08-04 14:57:18,708INFO    :操作成功，执行语句为SELECT testTitle,result_name,result_color FROM pytest_ui_result WHERE version = %s 参数值为:v2020.0804.0029
2020-08-04 14:57:18,709INFO    :查询成功，结果为:(('001_创建档案+创建目录+创建标签组信息+查看信息+编辑信息', '不通过', 'style=background-color:red'),)
2020-08-04 14:59:49,072INFO    :操作成功，执行语句为INSERT INTO subprocess_code(subprocess_code,resultid)VALUE(%s,%s)(13692, '14c37070-d620-11ea-b387-706655c1ff88')
2020-08-04 14:59:49,085INFO    :操作成功，执行语句为SELECT version FROM sysconfig WHERE type = %s AND project= %s 参数值为:('WEB', 'Datacenter')
2020-08-04 14:59:49,086INFO    :查询成功，结果为:v2020.0804.0029
2020-08-04 14:59:49,120INFO    :操作成功，执行语句为UPDATE sysconfig SET version = %s WHERE type = %s AND project= %s ('v2020.0804.0030', 'WEB', 'Datacenter')
2020-08-04 14:59:49,152INFO    :操作成功，执行语句为INSERT INTO test_task(version,jobid,project,type,exetype,state,start_time,end_time,resultcode)VALUE(%s,%s,%s,%s,%s,%s,%s,null,%s)('v2020.0804.0030', '567890', 'Datacenter', 'Web', 'api', 'executing', '2020-08-04 14:59:49', '14c37070-d620-11ea-b387-706655c1ff88')
2020-08-04 15:02:15,304INFO    :操作成功，执行语句为SELECT VERSION FROM sysconfig WHERE  TYPE=%s AND project = %s 参数值为:('WEB', 'Datacenter')
2020-08-04 15:02:15,304INFO    :查询成功，结果为:v2020.0804.0030
2020-08-04 15:02:15,314INFO    :操作成功，执行语句为INSERT INTO pytest_ui_result(test_type,project,version,feature_name,testTitle,testTitlename,result,runtime,exceptionmessage,detailed_id)VALUE(%s,%s,%s,%s,%s,%s,%s,null,null,%s)('WEB', 'Datacenter', 'v2020.0804.0030', ['page_object/testcase/场景一/test_Scenario'], ['001_创建档案+创建目录+创建标签组信息+查看信息+编辑信息'], ['test_Scenario_Createarchives'], ['0'], 1596524535)
2020-08-04 15:02:15,325INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET runtime = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s and detailed_id =%s(['75.5321206'], ['test_Scenario_Createarchives'], 'v2020.0804.0030', ['page_object/testcase/场景一/test_Scenario'], 1596524535)
2020-08-04 15:02:15,354INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET exceptionmessage = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s and detailed_id =%s([" 'selenium.common.exceptions.TimeoutException: Message:')"], ['test_Scenario_Createarchives'], 'v2020.0804.0030', ['page_object/testcase/场景一/test_Scenario'], 1596524535)
2020-08-04 15:02:15,368INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET result_name = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s and detailed_id =%s('不通过', ['test_Scenario_Createarchives'], 'v2020.0804.0030', ['page_object/testcase/场景一/test_Scenario'], 1596524535)
2020-08-04 15:02:15,379INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET result_color = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s and detailed_id =%s('style=background-color:red', ['test_Scenario_Createarchives'], 'v2020.0804.0030', ['page_object/testcase/场景一/test_Scenario'], 1596524535)
2020-08-04 15:02:15,551INFO    :操作成功，执行语句为UPDATE test_task SET state = 'done' WHERE version = %s AND project=%s('v2020.0804.0030', 'Datacenter')
2020-08-04 15:02:15,562INFO    :操作成功，执行语句为UPDATE test_task SET end_time = %s WHERE version = %s AND project=%s('2020-08-04 15:02:15', 'v2020.0804.0030', 'Datacenter')
2020-08-04 15:02:15,572INFO    :操作成功，执行语句为UPDATE test_task SET reporturl = %s WHERE jobid=%s and resultcode=%s('http://172.21.29.155:8080/allure/14c37070-d620-11ea-b387-706655c1ff88', '567890', '14c37070-d620-11ea-b387-706655c1ff88')
2020-08-04 15:02:15,580INFO    :操作成功，执行语句为SELECT COUNT(*) FROM pytest_ui_result WHERE VERSION = %s 参数值为:v2020.0804.0030
2020-08-04 15:02:15,580INFO    :查询成功，结果为:1
2020-08-04 15:02:15,591INFO    :操作成功，执行语句为SELECT COUNT(*) FROM pytest_ui_result WHERE VERSION = %s and result = '1' 参数值为:v2020.0804.0030
2020-08-04 15:02:15,591INFO    :查询成功，结果为:0
2020-08-04 15:02:15,601INFO    :操作成功，执行语句为SELECT COUNT(*) FROM pytest_ui_result WHERE VERSION = %s and result = '0' 参数值为:v2020.0804.0030
2020-08-04 15:02:15,601INFO    :查询成功，结果为:1
2020-08-04 15:02:15,611INFO    :操作成功，执行语句为SELECT testTitle,result_name,result_color FROM pytest_ui_result WHERE version = %s 参数值为:v2020.0804.0030
2020-08-04 15:02:15,611INFO    :查询成功，结果为:(('001_创建档案+创建目录+创建标签组信息+查看信息+编辑信息', '不通过', 'style=background-color:red'),)
2020-08-04 15:05:45,443INFO    :操作成功，执行语句为INSERT INTO subprocess_code(subprocess_code,resultid)VALUE(%s,%s)(2780, 'eab56f24-d620-11ea-ac0f-706655c1ff88')
2020-08-04 15:05:45,473INFO    :操作成功，执行语句为SELECT version FROM sysconfig WHERE type = %s AND project= %s 参数值为:('WEB', 'Datacenter')
2020-08-04 15:05:45,473INFO    :查询成功，结果为:v2020.0804.0030
2020-08-04 15:05:45,483INFO    :操作成功，执行语句为UPDATE sysconfig SET version = %s WHERE type = %s AND project= %s ('v2020.0804.0031', 'WEB', 'Datacenter')
2020-08-04 15:05:45,493INFO    :操作成功，执行语句为INSERT INTO test_task(version,jobid,project,type,exetype,state,start_time,end_time,resultcode)VALUE(%s,%s,%s,%s,%s,%s,%s,null,%s)('v2020.0804.0031', '567890', 'Datacenter', 'Web', 'api', 'executing', '2020-08-04 15:05:45', 'eab56f24-d620-11ea-ac0f-706655c1ff88')
2020-08-04 15:08:10,069INFO    :操作成功，执行语句为SELECT VERSION FROM sysconfig WHERE  TYPE=%s AND project = %s 参数值为:('WEB', 'Datacenter')
2020-08-04 15:08:10,070INFO    :查询成功，结果为:v2020.0804.0031
2020-08-04 15:08:10,081INFO    :操作成功，执行语句为INSERT INTO pytest_ui_result(test_type,project,version,feature_name,testTitle,testTitlename,result,runtime,exceptionmessage,detailed_id)VALUE(%s,%s,%s,%s,%s,%s,%s,null,null,%s)('WEB', 'Datacenter', 'v2020.0804.0031', ['page_object/testcase/场景一/test_Scenario'], ['001_创建档案+创建目录+创建标签组信息+查看信息+编辑信息'], ['test_Scenario_Createarchives'], ['0'], 1596524890)
2020-08-04 15:08:10,092INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET runtime = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s and detailed_id =%s(['74.1620661'], ['test_Scenario_Createarchives'], 'v2020.0804.0031', ['page_object/testcase/场景一/test_Scenario'], 1596524890)
2020-08-04 15:08:10,122INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET exceptionmessage = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s and detailed_id =%s([" 'selenium.common.exceptions.TimeoutException: Message:')"], ['test_Scenario_Createarchives'], 'v2020.0804.0031', ['page_object/testcase/场景一/test_Scenario'], 1596524890)
2020-08-04 15:08:10,133INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET result_name = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s and detailed_id =%s('不通过', ['test_Scenario_Createarchives'], 'v2020.0804.0031', ['page_object/testcase/场景一/test_Scenario'], 1596524890)
2020-08-04 15:08:10,144INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET result_color = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s and detailed_id =%s('style=background-color:red', ['test_Scenario_Createarchives'], 'v2020.0804.0031', ['page_object/testcase/场景一/test_Scenario'], 1596524890)
2020-08-04 15:08:10,420INFO    :操作成功，执行语句为UPDATE test_task SET state = 'done' WHERE version = %s AND project=%s('v2020.0804.0031', 'Datacenter')
2020-08-04 15:08:10,428INFO    :操作成功，执行语句为UPDATE test_task SET end_time = %s WHERE version = %s AND project=%s('2020-08-04 15:08:10', 'v2020.0804.0031', 'Datacenter')
2020-08-04 15:08:10,437INFO    :操作成功，执行语句为UPDATE test_task SET reporturl = %s WHERE jobid=%s and resultcode=%s('http://172.21.29.155:8080/allure/eab56f24-d620-11ea-ac0f-706655c1ff88', '567890', 'eab56f24-d620-11ea-ac0f-706655c1ff88')
2020-08-04 15:08:10,467INFO    :操作成功，执行语句为SELECT COUNT(*) FROM pytest_ui_result WHERE VERSION = %s 参数值为:v2020.0804.0031
2020-08-04 15:08:10,468INFO    :查询成功，结果为:1
2020-08-04 15:08:10,476INFO    :操作成功，执行语句为SELECT COUNT(*) FROM pytest_ui_result WHERE VERSION = %s and result = '1' 参数值为:v2020.0804.0031
2020-08-04 15:08:10,477INFO    :查询成功，结果为:0
2020-08-04 15:08:10,484INFO    :操作成功，执行语句为SELECT COUNT(*) FROM pytest_ui_result WHERE VERSION = %s and result = '0' 参数值为:v2020.0804.0031
2020-08-04 15:08:10,485INFO    :查询成功，结果为:1
2020-08-04 15:08:10,494INFO    :操作成功，执行语句为SELECT testTitle,result_name,result_color FROM pytest_ui_result WHERE version = %s 参数值为:v2020.0804.0031
2020-08-04 15:08:10,494INFO    :查询成功，结果为:(('001_创建档案+创建目录+创建标签组信息+查看信息+编辑信息', '不通过', 'style=background-color:red'),)
2020-08-04 15:08:50,272INFO    :操作成功，执行语句为INSERT INTO subprocess_code(subprocess_code,resultid)VALUE(%s,%s)(14616, '57f4c778-d621-11ea-94b6-706655c1ff88')
2020-08-04 15:08:50,304INFO    :操作成功，执行语句为SELECT version FROM sysconfig WHERE type = %s AND project= %s 参数值为:('WEB', 'Datacenter')
2020-08-04 15:08:50,305INFO    :查询成功，结果为:v2020.0804.0031
2020-08-04 15:08:50,335INFO    :操作成功，执行语句为UPDATE sysconfig SET version = %s WHERE type = %s AND project= %s ('v2020.0804.0032', 'WEB', 'Datacenter')
2020-08-04 15:08:50,346INFO    :操作成功，执行语句为INSERT INTO test_task(version,jobid,project,type,exetype,state,start_time,end_time,resultcode)VALUE(%s,%s,%s,%s,%s,%s,%s,null,%s)('v2020.0804.0032', '567890', 'Datacenter', 'Web', 'api', 'executing', '2020-08-04 15:08:50', '57f4c778-d621-11ea-94b6-706655c1ff88')
2020-08-04 15:11:14,409INFO    :操作成功，执行语句为SELECT VERSION FROM sysconfig WHERE  TYPE=%s AND project = %s 参数值为:('WEB', 'Datacenter')
2020-08-04 15:11:14,410INFO    :查询成功，结果为:v2020.0804.0032
2020-08-04 15:11:14,432INFO    :操作成功，执行语句为INSERT INTO pytest_ui_result(test_type,project,version,feature_name,testTitle,testTitlename,result,runtime,exceptionmessage,detailed_id)VALUE(%s,%s,%s,%s,%s,%s,%s,null,null,%s)('WEB', 'Datacenter', 'v2020.0804.0032', ['page_object/testcase/场景一/test_Scenario'], ['001_创建档案+创建目录+创建标签组信息+查看信息+编辑信息'], ['test_Scenario_Createarchives'], ['0'], 1596525074)
2020-08-04 15:11:14,443INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET runtime = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s and detailed_id =%s(['74.2771726'], ['test_Scenario_Createarchives'], 'v2020.0804.0032', ['page_object/testcase/场景一/test_Scenario'], 1596525074)
2020-08-04 15:11:14,470INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET exceptionmessage = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s and detailed_id =%s([" 'selenium.common.exceptions.TimeoutException: Message:')"], ['test_Scenario_Createarchives'], 'v2020.0804.0032', ['page_object/testcase/场景一/test_Scenario'], 1596525074)
2020-08-04 15:11:14,480INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET result_name = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s and detailed_id =%s('不通过', ['test_Scenario_Createarchives'], 'v2020.0804.0032', ['page_object/testcase/场景一/test_Scenario'], 1596525074)
2020-08-04 15:11:14,488INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET result_color = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s and detailed_id =%s('style=background-color:red', ['test_Scenario_Createarchives'], 'v2020.0804.0032', ['page_object/testcase/场景一/test_Scenario'], 1596525074)
